,Country,Country_Code,c_total,c_avg
111,Turks and Caicos Islands,TCA,100968.34596643678,6.637866322843383
112,Wallis and Futuna,WLF,1212.571982975027,43.99065383808725
113,Samoa,WSM,15769.450301272524,68.14902468351276
114,Togo,TGO,432.372069868499,9.139630894461078
115,Thailand,THA,13362303.921439504,53.29311833344201
116,Timor-Leste,TLS,75935.2505063646,72.46070449494269
117,Tonga,TON,42753.776436765795,41.0112719730738
118,Trinidad and Tobago,TTO,310710.16906554747,37.938211050795694
119,British Virgin Islands,VGB,418.82658580786926,4.280450748847926
120,"Virgin Islands, U.S.",VIR,2813.759993547655,10.816528745052628
121,South Africa,ZAF,171318.9596574715,64.91718667467343
