,Country,Country_Code,0-250,250-500,500-750,750-1000,1000-1250,1250-
80,Gambia,GMB,0.4506515712249408,0.5492372726202776,0.00011115615478167624,0.0,0.0,0.0
81,Guinea-Bissau,GNB,0.08567988583339343,0.8947146376671329,0.01960547649947367,0.0,0.0,0.0
82,Equatorial Guinea,GNQ,0.000405298424639114,0.7356658825846676,0.2586372124559191,0.005291606534774226,0.0,0.0
83,Grenada,GRD,0.0021175224986765486,0.9655902593965061,0.03229221810481736,0.0,0.0,0.0
84,Guatemala,GTM,0.24116555551906466,0.667160662090709,0.09167378239022628,0.0,0.0,0.0
85,French Guiana,GUF,0.17293650022666926,0.8191907907518943,0.007872709021436436,0.0,0.0,0.0
86,Guam,GUM,0.0,1.0,0.0,0.0,0.0,0.0
87,Iran,IRN,0.02084854923311865,0.9707965385211252,0.008354912245756147,0.0,0.0,0.0
88,Sudan,SDN,0.03383333333333333,0.9655,0.0006666666666666666,0.0,0.0,0.0
89,Vietnam,VNM,0.2247306050262357,0.7747237016773046,0.0005456932964596877,0.0,0.0,0.0
90,Vanuatu,VUT,0.0,0.7067824397352602,0.29321756026473983,0.0,0.0,0.0
91,Honduras,HND,0.03913374302996801,0.8137917140492869,0.14707454292074518,0.0,0.0,0.0
92,Sierra Leone,SLE,0.09136460029243101,0.90663725073367,0.0019981489738989766,0.0,0.0,0.0
93,El Salvador,SLV,0.1932306383807228,0.7994399854488442,0.007329376170432974,0.0,0.0,0.0
94,Liberia,LBR,0.09354322010494338,0.9061198563932615,0.00033692350179508426,0.0,0.0,0.0
95,Sri Lanka,LKA,0.02051137960101152,0.9440854172520371,0.03540320314695139,0.0,0.0,0.0
96,Cambodia,KHM,0.03008235356723015,0.9677858387985764,0.0021318076341934203,0.0,0.0,0.0
97,Kiribati,KIR,0.0,1.0,0.0,0.0,0.0,0.0
98,Saint Kitts and Nevis,KNA,0.010273972602739725,0.9897260273972602,0.0,0.0,0.0,0.0
99,Saint-Martin,MAF,0.0,1.0,0.0,0.0,0.0,0.0
100,Madagascar,MDG,0.17215276965134918,0.8188870497703999,0.008959828106649447,3.524716013630782e-07,0.0,0.0
101,Maldives,MDV,0.0,0.8960396039603961,0.10396039603960396,0.0,0.0,0.0
102,Mexico,MEX,0.1899008300499287,0.7369504798419252,0.07314643133526867,2.2587728774409476e-06,0.0,0.0
103,Marshall Islands,MHL,0.0,0.8633720930232558,0.13662790697674418,0.0,0.0,0.0
104,New Caledonia,NCL,0.00456427067381317,0.9606653187212864,0.03477041060490046,0.0,0.0,0.0
105,Peru,PER,0.0017322332132926107,0.9980170488216256,0.00025071796508182524,0.0,0.0,0.0
106,Philippines,PHL,0.002015423922956925,0.5410964224425544,0.4568748917737436,1.3261860745157431e-05,0.0,0.0
107,Palau,PLW,0.0,0.0024859415718008504,0.8650733781374297,0.13244068029076944,0.0,0.0
108,Papua New Guinea,PNG,0.00013183095195607426,0.2988284608281022,0.693721789423038,0.007317918796903794,0.0,0.0
109,Sint Maarten,SXM,0.0,1.0,0.0,0.0,0.0,0.0
110,Seychelles,SYC,0.0,0.8659616330545992,0.1340383669454009,0.0,0.0,0.0
111,Turks and Caicos Islands,TCA,0.0,0.031759904134643975,0.9670688086206741,0.0011712872446819054,0.0,0.0
112,Wallis and Futuna,WLF,0.0,1.0,0.0,0.0,0.0,0.0
113,Samoa,WSM,0.0,0.8697714532125916,0.13022854678740836,0.0,0.0,0.0
114,Togo,TGO,0.0,1.0,0.0,0.0,0.0,0.0
115,Thailand,THA,0.016012602300787025,0.9792669028565766,0.004720494842636408,0.0,0.0,0.0
116,Timor-Leste,TLS,0.006180970716384639,0.8617894416860877,0.13202958759752761,0.0,0.0,0.0
117,Tonga,TON,0.0,1.0,0.0,0.0,0.0,0.0
118,Trinidad and Tobago,TTO,0.0007527518633693667,0.963991312503085,0.035255935633545586,0.0,0.0,0.0
119,British Virgin Islands,VGB,0.004329004329004329,0.7301587301587301,0.26551226551226553,0.0,0.0,0.0
120,"Virgin Islands, U.S.",VIR,0.0031222123104371097,0.8853702051739518,0.11150758251561106,0.0,0.0,0.0
121,South Africa,ZAF,0.09314150571541191,0.7897516752069373,0.11702798581001182,7.883326763894364e-05,0.0,0.0
