,Country,Country_Code,0-700,700-1400,1400-2100,2100-2800,2800-3500,3500-
107,Palau,PLW,0.0,0.0,0.10454670141270059,0.7752880263338362,0.11995953915786586,0.00020573309559731174
108,Papua New Guinea,PNG,4.336544472239285e-07,0.03147897632398497,0.6499209556356322,0.3130119968334552,0.005580699081324737,6.938471155582856e-06
109,Sint Maarten,SXM,0.0,0.0,1.0,0.0,0.0,0.0
110,Seychelles,SYC,0.0,0.22848007870142648,0.7715199212985735,0.0,0.0,0.0
111,Turks and Caicos Islands,TCA,0.0,0.00010811882258602204,0.3039130003874258,0.6955824451071728,0.0003964356828154141,0.0
112,Wallis and Futuna,WLF,0.0,0.0,1.0,0.0,0.0,0.0
113,Samoa,WSM,0.0,0.0,1.0,0.0,0.0,0.0
114,Togo,TGO,0.0,0.0,1.0,0.0,0.0,0.0
115,Thailand,THA,0.00015154142820569995,0.8213384370174004,0.17810412176167942,0.0004058997927144497,0.0,0.0
116,Timor-Leste,TLS,0.0,0.4217245921572601,0.5567940014185835,0.02148140642415645,0.0,0.0
117,Tonga,TON,0.0,0.0,1.0,0.0,0.0,0.0
118,Trinidad and Tobago,TTO,2.4680388962930055e-05,0.44116195271237474,0.5562959672244434,0.0025173996742188657,0.0,0.0
119,British Virgin Islands,VGB,0.0,0.1471861471861472,0.8412698412698413,0.011544011544011544,0.0,0.0
120,"Virgin Islands, U.S.",VIR,0.0,0.2966101694915254,0.7002676181980375,0.0031222123104371097,0.0,0.0
121,South Africa,ZAF,0.00011824990145841545,0.755301537248719,0.2191564840362633,0.025423728813559324,0.0,0.0
