,Country,Country_Code,0-250,250-500,500-750,750-1000,1000-1250,1250-
65,Bermuda,BMU,0.8255813953488372,0.1744186046511628,0.0,0.0,0.0,0.0
66,Brazil,BRA,0.23368236646014395,0.7408073088102298,0.025143300034048383,0.00036685933189433854,8.268184176117614e-08,8.268184176117614e-08
67,Barbados,BRB,0.8803418803418803,0.11965811965811966,0.0,0.0,0.0,0.0
68,Guyana,GUY,0.30027449099243153,0.6883927619656753,0.01133274704189319,0.0,0.0,0.0
69,Mauritania,MRT,0.9016780283167278,0.09307813319349764,0.0047194546407970635,0.0005243838489774515,0.0,0.0
70,Cook Islands,COK,0.0,1.0,0.0,0.0,0.0,0.0
71,Colombia,COL,0.3154371429491951,0.6581079041658259,0.026441726425956418,1.3226459022564679e-05,0.0,0.0
72,Comoros,COM,0.3729308666017527,0.6270691333982473,0.0,0.0,0.0,0.0
73,Cayman Islands,CYM,0.30479195744078325,0.6916884115136436,0.003519631045573154,0.0,0.0,0.0
74,Djibouti,DJI,0.993085453359426,0.006914546640574038,0.0,0.0,0.0,0.0
75,Dominica,DMA,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0
76,Dominican Republic,DOM,0.31481420344946304,0.5787165205416138,0.10636551857493881,0.00010375743398433263,0.0,0.0
77,Ecuador,ECU,0.6038997479669501,0.37525554046809,0.02072570987638856,0.00011900168857132835,0.0,0.0
78,Guinea,GIN,0.7420191941728039,0.25797738851775487,3.4173094412143753e-06,0.0,0.0,0.0
79,Guadeloupe,GLP,0.35569376968661576,0.6440926805829907,0.00021354973039346538,0.0,0.0,0.0
80,Gambia,GMB,0.9667431906083426,0.03312631912759672,0.00013049026406070527,0.0,0.0,0.0
81,Guinea-Bissau,GNB,0.9653387371267843,0.034661262873215734,0.0,0.0,0.0,0.0
82,Equatorial Guinea,GNQ,0.08483497706209023,0.8894857079177578,0.02567931502015193,0.0,0.0,0.0
83,Grenada,GRD,0.5730174081237911,0.4269825918762089,0.0,0.0,0.0,0.0
84,Guatemala,GTM,0.3138372062909509,0.586940838275501,0.09847461828460226,0.0007473371489457736,0.0,0.0
85,French Guiana,GUF,0.3296947262780787,0.6591110105212376,0.011194263200683747,0.0,0.0,0.0
86,Guam,GUM,0.0,0.9053571428571429,0.09464285714285714,0.0,0.0,0.0
87,Iran,IRN,0.9773304135768676,0.022669586423132434,0.0,0.0,0.0,0.0
88,Sudan,SDN,0.9549422336328627,0.045057766367137354,0.0,0.0,0.0,0.0
89,Vietnam,VNM,0.33777575892627576,0.6341136945016098,0.027732432042736017,0.00037710622396681465,1.008305411675975e-06,0.0
90,Vanuatu,VUT,0.5153238913396796,0.4846761086603204,0.0,0.0,0.0,0.0
91,Honduras,HND,0.6414628898144875,0.3569524921998678,0.0015846179856446828,0.0,0.0,0.0
92,Sierra Leone,SLE,0.2418283326055767,0.757819225251076,0.0003524421433472647,0.0,0.0,0.0
93,El Salvador,SLV,0.5113012335853562,0.4886216673298846,7.709908475925189e-05,0.0,0.0,0.0
94,Liberia,LBR,0.2231405387995969,0.7761945330438126,0.0006649281565905808,0.0,0.0,0.0
95,Sri Lanka,LKA,0.6871131587002651,0.3065054190207889,0.006282847463254941,9.85748156910354e-05,0.0,0.0
96,Cambodia,KHM,0.28561792317480444,0.6908363517271322,0.023542720475451483,3.00462261188839e-06,0.0,0.0
97,Kiribati,KIR,0.009615384615384616,0.9903846153846154,0.0,0.0,0.0,0.0
98,Saint Kitts and Nevis,KNA,0.7446808510638298,0.2553191489361702,0.0,0.0,0.0,0.0
